;date;tweets;transaction_fee;transaction_value;number_of_transaction;blocksize;blocktime;marketcap;price;gas_limit;cny_usd;eur_usd;jpy_usd;gold;Oil;Nasdaq;btc_price
2289;22/6/22;23233;3,495;2444;988683;96925;0,269;1,32E+11;1087;30002149;0,1491;1,0565;0,7338;1.835,20;103,99;11.053,08;19987.0290493797
2290;23/6/22;22129;4,963;2582;967965;91867;0,271;1,34E+11;1102;30002310;0,1493;1,0523;0,741;1.826,30;101,58;11.232,19;21085.8771612422
2291;24/6/22;26536;4,428;2492;1019472;95693;0,268;1,43E+11;1183;30003976;0,1494;1,0554;0,7396;1.827,00;104,45;11.607,62;21231.6557714446
2292;25/6/22;22859;4,052;1675;938940;97472;0,269;1,47E+11;1216;30003988;0,1494;1,0554;0,7396;1.827,00;104,45;11.607,62;21502.3386880262
2293;26/6/22;26300;4,316;1470;919721;109449;0,271;1,5E+11;1235;30003842;0,1494;1,0554;0,7396;1.827,00;104,45;11.607,62;21027.2953088067
2294;27/6/22;24950;5,3;2661;994102;103879;0,266;1,47E+11;1210;30004134;0,1494;1,0583;0,7382;1.821,00;106,38;11.524,55;20735.4779474249
2295;28/6/22;30026;4,948;2357;976577;95146;0,271;1,44E+11;1191;30003996;0,1491;1,0518;0,7344;1.817,50;108,89;11.181,54;20280.6356501458
2296;29/6/22;26864;5,558;3868;1005566;103379;0,27;1,36E+11;1123;30003723;0,1492;1,0439;0,732;1.817,50;107,01;11.177,89;20104.0231777817
2297;30/6/22;23590;4,725;3059;1054285;95073;0,256;1,27E+11;1047;30006170;0,1492;1,0482;0,7366;1.807,30;103,1;11.028,74;19784.7264946249
2298;1/7/22;20501;3,232;2288;1178335;80271;0,223;1,29E+11;1066;30005150;0,1492;1,0428;0,7395;1.801,50;105,39;11.127,84;19269.3666859098
2299;2/7/22;20946;1,673;1101;1189382;77836;0,222;1,28E+11;1054;30004198;0,1492;1,0428;0,7395;1.801,50;105,39;11.127,84;19242.255580241
2300;3/7/22;19721;1,931;736,914;1157052;81207;0,22;1,29E+11;1062;30002790;0,1492;1,0428;0,7395;1.801,50;108,19;11.127,84;19297.0760827928
2301;4/7/22;28011;2,481;1872;1151999;82625;0,224;1,32E+11;1089;30001068;0,1492;1,0421;0,7368;1.763,90;110,4;11.127,84;20231.2615118026
2302;5/7/22;28800;3,125;1762;1182504;85826;0,222;1,38E+11;1133;30002305;0,1488;1,0266;0,7358;1.763,90;96,52;11.322,24;20190.1146695234
2303;6/7/22;29128;3,347;1852;1161432;81529;0,222;1,39E+11;1142;30002027;0,1491;1,0181;0,7355;1.736,50;94,98;11.361,85;20548.2458719695
2304;7/7/22;23750;4,001;3680;1194330;83732;0,224;1,46E+11;1199;30003547;0,1492;1,0159;0,7351;1.739,70;99,25;11.621,35;21637.5877502437
2305;8/7/22;20391;3,118;2113;1192819;82624;0,22;1,5E+11;1235;30000702;0,1493;1,0183;0,7347;1.742,30;101,53;11.635,31;21731.1165833973
2306;9/7/22;19231;3,026;898,955;1170747;83419;0,225;1,48E+11;1219;30001730;0,1493;1,0183;0,7347;1.742,30;101,53;11.635,31;21592.2060743303
2307;10/7/22;30678;2,163;1210;1148902;82233;0,222;1,44E+11;1183;30002554;0,1493;1,0183;0,7347;1.742,30;101,53;11.635,31;20860.4493930623
2308;11/7/22;26375;3,222;1752;1146369;81512;0,222;1,39E+11;1144;30002754;0,1488;1,0039;0,7275;1.731,70;101,21;11.372,60;19970.556593233
2309;12/7/22;22389;2,608;2187;1135896;82885;0,221;1,3E+11;1071;30002913;0,1487;1,0036;0,7306;1.724,80;93,31;11.264,73;19323.914856106
2310;13/7/22;17563;2,998;2520;1174882;85892;0,225;1,3E+11;1066;30003744;0,1488;1,006;0,7276;1.735,50;93,83;11.247,58;20212.073498093
2311;14/7/22;20731;3,593;1938;1189567;84111;0,22;1,37E+11;1126;30002435;0,148;1,0016;0,7198;1.705,80;92,83;11.251,18;20569.9200615284
2312;15/7/22;22268;3,453;3189;1217596;84352;0,224;1,48E+11;1220;30003992;0,148;1,0087;0,7217;1.703,60;94,57;11.452,42;20836.3286445243
2313;16/7/22;28675;2,709;1533;1241240;84131;0,223;1,53E+11;1257;30003320;0,148;1,0087;0,7217;1.703,60;94,57;11.452,42;21190.3156676219
2314;17/7/22;31077;2,708;1480;1245545;85066;0,224;1,65E+11;1354;30002942;0,148;1,0087;0,7217;1.703,60;94,57;11.452,42;20779.3445398509
2315;18/7/22;58552;4,176;3754;1213565;88572;0,223;1,77E+11;1456;30002054;0,1483;1,0141;0,7239;1.710,20;99,42;11.360,05;22485.6892521761
2316;19/7/22;40488;4,602;5289;1175526;81056;0,222;1,88E+11;1546;30001849;0,1482;1,0224;0,7235;1.710,70;100,74;11.713,15;23389.4328464795
2317;20/7/22;28246;4,368;2863;1191452;84301;0,223;1,9E+11;1560;30002913;0,148;1,0177;0,7234;1.700,20;99,88;11.897,65;23231.7319651172
2318;21/7/22;24264;3,081;6173;1204397;84739;0,222;1,85E+11;1522;30003039;0,1478;1,0228;0,7278;1.713,40;93,78;12.059,61;23164.6287547047
2319;22/7/22;26172;2,501;2009;1201699;80839;0,223;1,93E+11;1584;30002362;0,1481;1,021;0,7349;1.727,40;92,43;11.834,11;22714.9791482287
2320;23/7/22;21899;2,132;1198;1144468;82353;0,223;1,88E+11;1543;30004538;0,1481;1,021;0,7349;1.727,40;92,43;11.834,11;22465.4776274248
2321;24/7/22;20572;1,855;1113;1122303;83637;0,225;1,94E+11;1594;30003070;0,1481;1,021;0,7349;1.727,40;92,43;11.834,11;22609.164770669
2322;25/7/22;24062;2,717;1985;1275861;86434;0,225;1,86E+11;1525;30002130;0,1481;1,022;0,7315;1.719,10;94,42;11.782,67;21361.700521904
2323;26/7/22;30184;2,185;1612;1678928;84638;0,226;1,71E+11;1404;30003713;0,1478;1,0114;0,7302;1.717,70;92,88;11.562,58;21239.7543798251
2324;27/7/22;25137;3,011;2914;1197448;81310;0,224;1,82E+11;1494;30001724;0,1479;1,0202;0,7322;1.719,10;95,29;12.032,42;22930.5484457
2325;28/7/22;28969;3,856;3479;1158611;84234;0,224;2,03E+11;1667;30002207;0,1482;1,0196;0,7447;1.754,40;94,65;12.162,59;23843.8862077382
2326;29/7/22;27457;2,773;3167;1192330;83337;0,224;2,09E+11;1716;30002597;0,1483;1,0218;0,7506;1.766,90;96,75;12.390,69;23804.6332345672
2327;30/7/22;25700;1,709;1457;1179749;82556;0,224;2,08E+11;1712;30001680;0,1483;1,0218;0,7506;1.766,90;96,75;12.390,69;23656.2070255842
2328;31/7/22;26049;1,647;1122;1158247;82514;0,225;2,08E+11;1704;30002994;0,1483;1,0218;0,7506;1.766,90;96,75;12.390,69;23336.8956049843
2329;1/8/22;26304;2,941;2111;1342202;83750;0,224;2,03E+11;1665;30001547;0,1477;1,0261;0,7596;1.772,70;92,39;12.368,98;23314.1994325371
2330;2/8/22;27832;2,316;2117;1206185;83354;0,223;1,96E+11;1611;30002633;0,148;1,0164;0,7509;1.774,80;93,22;12.348,76;22978.1165929475
2331;3/8/22;27542;2,014;1669;1250888;84139;0,227;2E+11;1642;30003079;0,148;1,0164;0,747;1.760,90;89,74;12.668,16;22846.5070579755
2332;4/8/22;23657;1,791;1457;1459603;83379;0,225;1,97E+11;1620;30001321;0,1481;1,0243;0,7524;1.791,20;87,56;12.720,58;22630.9567321334
2333;5/8/22;30011;2,388;2147;1206783;89373;0,221;2,04E+11;1670;30003750;0,1479;1,0181;0,7407;1.775,80;88,08;12.657,55;23289.3142774141
2334;6/8/22;28367;1,663;1404;1148225;82975;0,226;2,1E+11;1719;30003331;0,1479;1,0181;0,7407;1.775,80;88,08;12.657,55;22961.2789671291
2335;7/8/22;25771;1,726;1668;1166932;82542;0,223;2,07E+11;1695;30003070;0,1479;1,0181;0,7407;1.775,80;88,08;12.657,55;23175.8908490806
2336;8/8/22;34977;3,086;2211;1166900;84841;0,224;2,14E+11;1757;30002082;0,1481;1,0195;0,7406;1.789,60;89,93;12.644,46;23809.4871145188
2337;9/8/22;35276;3,302;2527;1125139;84650;0,227;2,11E+11;1732;30001464;0,1481;1,0211;0,7398;1.796,80;89,67;12.493,93;23164.3179862813
2338;10/8/22;32188;4,787;3811;1160380;93482;0,226;2,14E+11;1755;30002177;0,1487;1,0297;0,7523;1.798,50;91,2;12.854,80;23947.64342535
2339;11/8/22;49276;4,448;3195;1098707;86458;0,228;2,31E+11;1891;30001802;0,1483;1,0317;0,7517;1.792,10;93,53;12.779,91;23957.5301942682
2340;12/8/22;35734;3,36;2500;1130848;81448;0,227;2,31E+11;1897;30002209;0,1483;1,0258;0,749;1.800,80;91,46;13.047,19;24402.8185057558
2341;13/8/22;36344;2,32;2277;1106236;82518;0,226;2,42E+11;1984;30003394;0,1483;1,0258;0,749;1.800,80;91,46;13.047,19;24424.0678311507
2342;14/8/22;31119;2,466;1663;1102367;86979;0,228;2,41E+11;1975;30002427;0,1483;1,0258;0,749;1.800,80;91,46;13.047,19;24319.3339226
2343;15/8/22;31109;3,942;3168;1104408;81303;0,23;2,34E+11;1922;30002961;0,1476;1,016;0,75;1.783,30;88,85;13.128,05;24136.9724246641
2344;16/8/22;43442;2,553;2166;1086312;81811;0,226;2,3E+11;1885;30003783;0,1473;1,017;0,7449;1.774,90;86,16;13.102,55;23883.2905467346
2345;17/8/22;55089;2,588;4883;1099261;83526;0,229;2,28E+11;1871;30003371;0,1475;1,018;0,7405;1.761,90;87,69;12.938,12;23335.9982223605
2346;18/8/22;33950;2,469;2180;1117868;83257;0,227;2,27E+11;1857;30002932;0,1473;1,0088;0,7358;1.756,50;90,11;12.965,34;23212.7390770428
2347;19/8/22;41879;3,23;3321;1093309;90587;0,23;2,12E+11;1736;30002316;0,1467;1,0034;0,7301;1.748,40;90,44;12.705,21;20877.5536922194
2348;20/8/22;31093;2,008;1553;1096088;83389;0,227;1,98E+11;1618;30002202;0,1467;1,0034;0,7301;1.748,40;90,44;12.705,21;21166.060396105
2349;21/8/22;30527;1,468;1223;1077250;83510;0,226;1,96E+11;1607;30004520;0,1467;1,0034;0,7301;1.748,40;90,44;12.705,21;21534.1212308142
2350;22/8/22;34005;2,496;1773;1059940;84822;0,23;1,93E+11;1580;30004529;0,146;0,9941;0,7273;1.734,40;90,36;12.381,57;21398.9083503016
2351;23/8/22;38439;2,392;1952;1075718;85672;0,227;1,98E+11;1625;30004296;0,1463;0,9967;0,7309;1.747,30;93,25;12.381,30;21528.087371684
2352;24/8/22;46305;2,344;2144;1043820;81861;0,23;2,02E+11;1650;30004708;0,1458;0,9965;0,7292;1.747,80;94,4;12.431,53;21395.0200714925
2353;25/8/22;39599;2,773;2131;1074563;85523;0,232;2,07E+11;1696;30005885;0,146;0,9974;0,7324;1.757,80;92,19;12.639,26;21600.9051416699
2354;26/8/22;31875;2,597;2727;1057768;86425;0,231;1,99E+11;1630;30003397;0,1455;0,9961;0,727;1.736,50;92,39;12.141,71;20260.0186494241
2355;27/8/22;30776;1,53;2029;1047949;86452;0,231;1,82E+11;1492;30003675;0,1455;0,9961;0,727;1.736,50;92,39;12.141,71;20041.7384530551
2356;28/8/22;25631;1,552;2139;1025044;90059;0,231;1,81E+11;1486;30003004;0,1455;0,9961;0,727;1.736,50;92,39;12.141,71;19616.8149844439
2357;29/8/22;31995;2,554;3120;1083202;94421;0,228;1,81E+11;1485;30005101;0,1447;0,9995;0,7209;1.736,70;96,19;12.017,67;20297.9946353065
2358;30/8/22;29235;3,282;2877;1051964;98774;0,232;1,9E+11;1552;30005013;0,1446;1,0012;0,7204;1.726,90;91,17;11.883,14;19796.8094024105
2359;31/8/22;27810;3,74;2850;1035135;89864;0,23;1,93E+11;1577;30003831;0,1451;1,0057;0,7196;1.716,90;89,03;11.816,20;20049.7631893726
2360;1/9/22;37958;3,198;2820;1085160;79538;0,23;1,9E+11;1558;30003480;0,1448;0,9944;0,7132;1.699,60;86,22;11.785,13;20127.1402694309
2361;2/9/22;37807;2,37;3983;1083200;76654;0,229;1,95E+11;1593;30003491;0,1449;0,9951;0,7131;1.713,00;86,48;11.630,86;19969.7711774602
2362;3/9/22;31748;1,446;1349;1035586;73329;0,232;1,9E+11;1558;30004415;0,1449;0,9951;0,7131;1.713,00;86,48;11.630,86;19832.0877293385
2363;4/9/22;39477;1,489;833,66;1113119;73811;0,23;1,91E+11;1560;30004498;0,1449;0,9951;0,7131;1.713,00;88,25;11.630,86;19986.71383922
2364;5/9/22;37192;1,904;1865;1091323;75644;0,233;1,93E+11;1580;30003489;0,1442;0,9926;0,7111;1.712,90;88,96;11.630,86;19812.3714787542
2365;6/9/22;43170;2,812;5743;1076929;80446;0,23;2E+11;1635;30003458;0,1438;0,9902;0,7002;1.703,40;86,51;11.544,91;18837.667712375
2366;7/9/22;38942;3,338;3263;1068296;81261;0,232;1,89E+11;1547;29999487;0,1435;0,9999;0,6957;1.718,20;81,63;11.791,90;19290.3238735938
2367;8/9/22;34008;3,737;2954;1078333;79659;0,229;1,99E+11;1630;30001869;0,1437;0,9994;0,6939;1.710,60;83,07;11.862,13;19329.8349334266
2368;9/9/22;31969;3,602;3312;1093966;81196;0,237;2,08E+11;1699;30002210;0,1443;1,0039;0,7015;1.718,80;86,36;12.112,31;21381.1528552866
2369;10/9/22;28459;2,39;1578;998158;74220;0,238;2,12E+11;1730;30000782;0,1443;1,0039;0,7015;1.718,80;86,36;12.112,31;21680.539413428
2370;11/9/22;32849;2,08;1506;1024482;77615;0,237;2,16E+11;1765;30004901;0,1443;1,0039;0,7015;1.718,80;86,36;12.112,31;21769.2563395567
2371;12/9/22;40511;3,128;4507;1068969;81240;0,238;2,12E+11;1734;30003259;0,1444;1,0119;0,7001;1.730,80;87,41;12.266,41;22370.448649932
2372;13/9/22;50773;3,288;7009;1093205;79714;0,237;2,03E+11;1662;30003416;0,1444;0,997;0,6917;1.707,10;86,89;11.633,57;20296.7078138753
2373;14/9/22;61186;2,227;10949;1109172;77833;0,244;1,96E+11;1600;30002495;0,1436;0,9977;0,6984;1.698,20;88,05;11.719,68;20241.0898018307
2374;15/9/22;138220;2,837;7782;1265640;75375;0,214;1,91E+11;1562;29999237;0,1429;0,9999;0,6967;1.666,80;84,65;11.552,36;19701.2099625661
2375;16/9/22;67049;1,592;4829;1311849;76255;0,203;1,78E+11;1455;29999719;0,1433;1,0015;0,6996;1.672,80;84,76;11.448,40;19772.5842055678
2376;17/9/22;40886;1,045;1395;1322077;71667;0,202;1,77E+11;1444;29999753;0,1433;1,0015;0,6996;1.672,80;84,76;11.448,40;20127.5766571789
2377;18/9/22;35050;1,45;1758;1156893;78827;0,202;1,74E+11;1420;29999766;0,1433;1,0015;0,6996;1.672,80;84,76;11.448,40;19419.506190767
2378;19/9/22;41664;1,7;3861;1138210;81423;0,202;1,63E+11;1330;29999706;0,1427;1,0022;0,6982;1.667,60;85,36;11.535,02;19544.1292496743
2379;20/9/22;54747;1,919;2870;1149031;83552;0,202;1,66E+11;1353;29999827;0,1425;0,997;0,6957;1.661,00;83,94;11.425,05;18890.7890963691
2380;21/9/22;54295;2,266;3255;1100130;83557;0,204;1,63E+11;1329;29999820;0,1418;0,9837;0,6943;1.665,80;82,43;11.220,19;18547.3997598262
2381;22/9/22;47008;1,655;3082;1118297;83198;0,201;1,57E+11;1285;29999832;0,1413;0,9836;0,7024;1.671,40;83,03;11.066,80;19413.5516208219
2382;23/9/22;32564;1,561;2814;1119895;81450;0,201;1,61E+11;1314;29999925;0,1402;0,969;0,6976;1.645,30;78,25;10.867,93;19297.6378400087
2383;24/9/22;33607;1,093;1184;1109206;74354;0,201;1,63E+11;1330;29999958;0,1402;0,969;0,6976;1.645,30;78,25;10.867,93;18937.0111756715
2384;25/9/22;28399;1,317;1249;1107217;73322;0,201;1,61E+11;1315;29999985;0,1402;0,969;0,6976;1.645,30;78,25;10.867,93;18802.0979756765
2385;26/9/22;26939;1,923;2352;1141218;79885;0,201;1,61E+11;1312;29999982;0,1401;0,9606;0,6908;1.623,60;76,18;10.802,92;19222.6721841704
2386;27/9/22;26844;2,586;2530;1214294;78742;0,202;1,67E+11;1361;29999985;0,1393;0,9592;0,6907;1.626,50;77,81;10.829,50;19110.5465509918
2387;28/9/22;29191;2,418;1910;1109706;78203;0,201;1,61E+11;1311;29999988;0,1389;0,9734;0,6936;1.660,30;81,24;11.051,64;19426.7213316789
2388;29/9/22;27472;2,262;3332;1129558;76732;0,201;1,63E+11;1331;29999946;0,1402;0,9814;0,6921;1.663,60;80,42;10.737,51;19573.0503140007
2389;30/9/22;37592;2,22;2323;1225886;76758;0,201;1,64E+11;1337;29999982;0,1405;0,9799;0,6907;1.667,20;78,72;10.575,62;19431.7894465994
2390;1/10/22;61628;1,375;1056;1158038;79346;0,202;1,62E+11;1323;29999967;0,1405;0,9799;0,6907;1.667,20;78,72;10.575,62;19312.0947321314
2391;2/10/22;34379;0,992;845,738;1163876;79320;0,201;1,6E+11;1303;29999966;0,1405;0,9799;0,6907;1.667,20;78,72;10.575,62;19044.1072723711
2392;3/10/22;28510;1,899;1716;1307142;76479;0,201;1,6E+11;1304;30000000;0,1405;0,9824;0,6918;1.697,20;82,7;10.815,43;19623.580334556
2393;4/10/22;27247;2,137;1328;1185269;83567;0,202;1,65E+11;1344;29999997;0,1405;0,9983;0,6939;1.725,50;85,5;11.176,41;20336.842949206
2394;5/10/22;26251;2,37;1132;1169356;86099;0,201;1,65E+11;1347;29999991;0,1405;0,9882;0,6912;1.715,60;86,84;11.148,64;20160.7161716068
2395;6/10/22;26997;1,879;1619;1202667;82121;0,201;1,67E+11;1365;29999969;0,1405;0,9788;0,689;1.715,50;87,59;11.073,31;19955.4436723686
2396;7/10/22;32209;1,689;1633;1180358;80647;0,202;1,65E+11;1345;29999982;0,1405;0,9741;0,6879;1.704,00;91,35;10.652,41;19546.8497101499
2397;8/10/22;27253;2,584;848,607;1180084;72413;0,201;1,63E+11;1328;29999986;0,1405;0,9741;0,6879;1.704,00;91,35;10.652,41;19416.5678495233
2398;9/10/22;26945;4,148;491,319;1068531;53280;0,201;1,62E+11;1320;29999990;0,1405;0,9741;0,6879;1.704,00;91,35;10.652,41;19446.4261941327
2399;10/10/22;30869;4,754;1047;1123390;55629;0,201;1,61E+11;1314;29999989;0,1397;0,97;0,6862;1.670,10;89,84;10.542,10;19141.4835050122
2400;11/10/22;34589;3,588;1481;1130309;61347;0,201;1,57E+11;1283;29999995;0,1395;0,9703;0,6855;1.680,90;87,97;10.426,19;19051.4182694773
2401;12/10/22;38296;2,891;1301;1074204;65259;0,201;1,59E+11;1295;30000000;0,1393;0,9704;0,6806;1.672,30;86,06;10.417,10;19157.4462868525
2402;13/10/22;38887;3,237;2584;1124129;76420;0,201;1,56E+11;1272;29999997;0,1394;0,9773;0,6792;1.671,80;87,95;10.649,15;19382.9040336331
2403;14/10/22;28436;2,736;1735;1071895;69566;0,201;1,62E+11;1316;29999968;0,139;0,9719;0,6722;1.643,70;84,65;10.321,39;19185.656700327
2404;15/10/22;26827;2,559;801,992;1037870;64126;0,201;1,58E+11;1288;29999980;0,139;0,9719;0,6722;1.643,70;84,65;10.321,39;19067.6350822884
2405;16/10/22;25862;2,419;869,588;980678;68463;0,201;1,58E+11;1288;29999991;0,139;0,9719;0,6722;1.643,70;84,65;10.321,39;19268.0928008619
2406;17/10/22;26639;3,436;1478;1073063;74724;0,201;1,62E+11;1317;29999979;0,1389;0,9838;0,671;1.658,90;84,53;10.675,80;19550.7572999132
2407;18/10/22;23835;3,762;1666;1062562;79033;0,201;1,62E+11;1322;29999989;0,1388;0,9852;0,6699;1.650,70;82,07;10.772,40;19334.4151499829
2408;19/10/22;24196;3,968;1452;1088602;76544;0,201;1,6E+11;1299;29999985;0,1383;0,9771;0,6671;1.629,00;84,52;10.680,51;19139.5343513894
2409;20/10/22;26456;4,301;1387;1155589;77070;0,201;1,58E+11;1290;29999979;0,1385;0,9783;0,666;1.631,80;84,51;10.614,84;19053.7402405368
2410;21/10/22;28013;4,318;1952;1116822;76787;0,201;1,58E+11;1288;29999949;0,138;0,986;0,6772;1.651,50;83,95;10.859,72;19172.4692172692
2411;22/10/22;28298;3,114;970,421;959417;67134;0,201;1,61E+11;1306;29999975;0,138;0,986;0,6772;1.651,50;83,95;10.859,72;19208.1902460043
2412;23/10/22;22961;2,375;1101;1009771;71893;0,201;1,62E+11;1318;29999995;0,138;0,986;0,6772;1.651,50;83,95;10.859,72;19567.0073980529
2413;24/10/22;27934;3,128;2213;1039240;74791;0,202;1,65E+11;1345;29999987;0,1377;0,9874;0,6712;1.649,20;83,59;10.952,61;19345.5723482851
2414;25/10/22;34358;3,524;3577;1048003;78190;0,201;1,71E+11;1389;29999988;0,1376;0,9964;0,6758;1.653,30;84,31;11.199,12;20095.8564554472
2415;26/10/22;null;3,371;4239;1104723;84524;0,201;1,88E+11;1527;29999965;0,1394;1,0077;0,6832;1.664,40;86,68;10.970,99;20770.4412716294
2416;27/10/22;49863;2,859;3107;1111785;85313;0,201;1,91E+11;1551;29999995;0,1382;0,9962;0,6835;1.660,30;87,83;10.792,67;20285.8367757017
2417;28/10/22;30857;3,094;2524;1059633;78574;0,201;1,88E+11;1528;29999973;0,1378;0,9963;0,6781;1.644,80;86,61;11.102,45;20595.3519366012
2418;29/10/22;25035;2,714;2403;1038800;78081;0,201;1,98E+11;1608;29999996;0,1378;0,9963;0,6781;1.644,80;86,61;11.102,45;20818.4761644388
2419;30/10/22;20809;1,897;1685;1033475;76525;0,201;1,97E+11;1604;29999988;0,1378;0,9963;0,6781;1.644,80;86,61;11.102,45;20635.6037476843
2420;31/10/22;24844;3,8;2508;1063248;76580;0,201;1,95E+11;1583;30000006;0,1369;0,9883;0,6723;1.640,70;85,4;10.988,15;20495.7742320325
2421;1/11/22;30770;2,778;1883;1071986;77530;0,202;1,95E+11;1584;29999984;0,1373;0,9874;0,6744;1.649,70;87,19;10.890,84;20485.2732430903
2422;2/11/22;30168;3,323;3153;1015945;75675;0,201;1,92E+11;1562;29999992;0,1372;0,9817;0,676;1.650,00;88,86;10.524,80;20159.5030671045
2423;3/11/22;26305;4,476;2348;1093977;74664;0,201;1,9E+11;1542;29999998;0,1369;0,9751;0,6744;1.630,90;87,18;10.342,94;20209.9874150039
2424;4/11/22;33976;3,792;3132;1014135;77716;0,201;1,97E+11;1597;29999993;0,1391;0,996;0,682;1.676,60;91,45;10.475,25;21147.2297322385
2425;5/11/22;22915;2,769;1601;952067;72701;0,201;2,02E+11;1641;29999997;0,1391;0,996;0,682;1.676,60;91,45;10.475,25;21282.6912959164
2426;6/11/22;19204;2,656;1968;962845;77751;0,201;1,99E+11;1618;29999995;0,1391;0,996;0,682;1.676,60;91,45;10.475,25;20926.4859738215
2427;7/11/22;23390;3,246;3770;1106711;81092;0,201;1,95E+11;1581;29999986;0,1383;1,0019;0,6819;1.680,50;90,73;10.564,52;20602.8167252699
2428;8/11/22;23761;7,474;6912;1132048;88980;0,201;1,8E+11;1459;29999980;0,1379;1,0072;0,6863;1.716,00;88;10.616,20;18541.2718532238
2429;9/11/22;27723;6,838;7245;1219648;92783;0,202;1,53E+11;1240;29999983;0,1381;1,0011;0,6827;1.713,70;85;10.353,17;15880.7798491723
2430;10/11/22;20518;5,314;6018;1184632;85277;0,201;1,59E+11;1295;29999876;0,1391;1,0208;0,7092;1.753,70;85,66;11.114,15;17586.7714495473
2431;11/11/22;21232;3,727;3748;1118967;82450;0,201;1,63E+11;1327;29999939;0,1406;1,0352;0,7204;1.769,40;88,16;11.323,33;17034.2931347133
2432;12/11/22;15396;2,687;3033;1033438;75008;0,201;1,62E+11;1317;29999950;0,1406;1,0352;0,7204;1.769,40;88,16;11.323,33;16799.1847383999
2433;13/11/22;15002;2,28;3496;1133442;74335;0,201;1,53E+11;1241;29999980;0,1406;1,0352;0,7204;1.769,40;88,16;11.323,33;16353.3657171761
2434;14/11/22;34687;2,59;3188;1192824;81661;0,201;1,51E+11;1229;29999984;0,1413;1,0325;0,7148;1.776,90;85,16;11.196,22;16618.1992288908
2435;15/11/22;24509;2,751;2678;1136911;76642;0,201;1,55E+11;1259;29999957;0,1419;1,0348;0,7178;1.776,80;86,25;11.358,41;16884.6139070546
2436;16/11/22;20597;2,491;2993;1083796;72025;0,201;1,52E+11;1230;29999976;0,141;1,0392;0,7165;1.775,80;85;11.183,66;16669.4401447741
2437;17/11/22;23200;2,376;2452;1103401;74656;0,201;1,49E+11;1205;29999993;0,1397;1,036;0,7132;1.763,00;81,4;11.144,96;16687.5179505411
2438;18/11/22;22768;2,286;2333;1008485;69972;0,201;1,5E+11;1214;29999988;0,1404;1,0324;0,7124;1.754,40;80,11;11.146,06;16697.7776677865
2439;19/11/22;27337;2,065;1796;911890;69391;0,201;1,49E+11;1209;29999977;0,1404;1,0324;0,7124;1.754,40;80,11;11.146,06;16711.5477937965
2440;20/11/22;22496;2,092;1653;927233;74489;0,201;1,47E+11;1192;29999986;0,1404;1,0324;0,7124;1.754,40;80,11;11.146,06;16291.8324676929
2441;21/11/22;25702;2,088;4786;963954;77331;0,201;1,38E+11;1121;29999992;0,1395;1,0241;0,7035;1.739,60;80,04;11.024,51;15787.2840945218
2442;22/11/22;26388;2,325;3091;962924;77279;0,201;1,37E+11;1109;29999992;0,14;1,0302;0,7079;1.739,90;80,73;11.174,41;16189.7695319341
2443;23/11/22;24893;2,075;2046;972566;76099;0,202;1,43E+11;1162;29999958;0,1396;1,0395;0,7162;1.745,60;78,07;11.285,32;16610.7064149352
2444;24/11/22;31152;1,931;1689;990202;70351;0,201;1,48E+11;1199;29999978;0,1398;1,0408;0,7213;1.754,00;77,95;11.285,32;16604.4650179543
2445;25/11/22;28556;1,704;1635;999123;68250;0,201;1,47E+11;1190;29999984;0,1395;1,0395;0,7188;1.754,00;76,43;11.226,36;16521.8410189608
2446;26/11/22;25071;1,786;1249;934988;71240;0,201;1,5E+11;1215;29999967;0,1395;1,0395;0,7188;1.754,00;76,43;11.226,36;16464.2810793656
2447;27/11/22;24942;1,829;1204;881336;68460;0,201;1,5E+11;1215;29999971;0,1395;1,0395;0,7188;1.754,00;76,43;11.226,36;16444.6268345485
2448;28/11/22;22484;1,964;2119;1087721;73284;0,201;1,45E+11;1172;29999959;0,1387;1,0337;0,7196;1.740,30;77,33;11.049,50;16217.3224676411
2449;29/11/22;22355;1,766;1986;1047387;76431;0,201;1,49E+11;1206;29999968;0,1396;1,0327;0,7208;1.756,30;78,28;10.983,78;16444.9832700291
